variant,algo,seed,density,episode,reward,shaped_reward,success,collision,out_of_road,cost,mean_speed_kmh,steering_variation,ttc_risk
proposed,ppo,0,0.0,13,105.51630448739232,91.6625225804582,0.0,0.0,0.0,0.0,23.220595461767562,0.003391295783279929,0.0
proposed,ppo,0,0.0,14,60.50354883980381,60.13974726765082,0.0,0.0,1.0,1.0,35.041719596612964,0.026201137645672872,0.0
proposed,ppo,0,0.0,15,301.0071957332995,300.29759996582374,0.0,0.0,1.0,1.0,62.5204654882601,0.031152563098966475,0.0
proposed,ppo,0,0.0,16,143.76465571301682,143.1046106140257,0.0,0.0,1.0,1.0,50.074343906791896,0.039968017542768006,0.0
proposed,ppo,0,0.0,17,77.42086308030491,76.32599948967876,0.0,0.0,1.0,1.0,41.778154190452106,0.04428043241843402,0.0
proposed,ppo,0,0.0,18,273.3581882007265,272.68828377021345,0.0,0.0,1.0,1.0,61.85624469269466,0.02489666799696798,0.0
proposed,ppo,0,0.0,19,79.04813571377794,78.42629642313143,0.0,0.0,1.0,1.0,38.863626854843865,0.04406732658660689,0.0
proposed,ppo,0,0.0,20,529.9386391408632,527.9523791522539,0.0,0.0,1.0,1.0,65.57203420385098,0.03267156822473933,0.0
proposed,ppo,0,0.0,21,328.08183108620136,326.46776432125847,0.0,0.0,1.0,1.0,61.48693454310031,0.046288616023672395,0.0
proposed,ppo,0,0.0,22,135.41971015206832,133.79955755826194,0.0,0.0,1.0,1.0,47.03165230355331,0.03559931875225933,0.0
proposed,ppo,0,0.0,23,733.4836703872169,731.0313522085643,1.0,0.0,0.0,0.0,60.08139370250854,0.037563980101403376,0.0
proposed,ppo,0,0.0,24,283.8223036035686,282.34734974943404,0.0,0.0,1.0,1.0,60.748220644091845,0.02629900797532655,0.0
proposed,ppo,0,0.0,25,268.0990868360366,266.8664128819169,0.0,0.0,1.0,1.0,60.26229002333152,0.030677403155417813,0.0
proposed,ppo,0,0.0,26,181.99747446634157,181.36158594118584,0.0,0.0,1.0,1.0,55.15768154652534,0.024166458557583162,0.0
proposed,ppo,0,0.0,27,301.2714344165394,299.7655143054737,0.0,0.0,1.0,1.0,61.669729091212176,0.027256276271565676,0.0
proposed,ppo,0,0.0,28,111.62603093591247,110.25380654105071,0.0,0.0,1.0,1.0,44.470349817521736,0.037743562151892826,0.0
proposed,ppo,0,0.0,29,157.33425993669093,156.58096770846012,0.0,0.0,1.0,1.0,52.83612070777389,0.023552118713030454,0.0
proposed,ppo,0,0.0,30,68.04393431239947,67.5354235769336,0.0,0.0,1.0,1.0,38.50824952012958,0.03596513134451877,0.0
proposed,ppo,0,0.0,31,71.67049827483272,70.9573545610152,0.0,0.0,1.0,1.0,37.42932610914316,0.019552903894205078,0.0
proposed,ppo,0,0.0,32,139.0784958732575,137.38059567971206,0.0,0.0,1.0,1.0,45.32819476391379,0.03525655097186276,0.0
proposed,ppo,0,0.0,33,115.94968957196187,114.43740459977859,0.0,0.0,1.0,1.0,43.4931225424021,0.03638267411000785,0.006704580537186639
proposed,ppo,0,0.0,34,325.3010729045029,323.9330663354677,0.0,0.0,1.0,1.0,63.96663009374303,0.03274369164651712,0.0
proposed,ppo,0,0.0,35,65.12792599525527,64.55814014724389,0.0,0.0,1.0,1.0,35.27322065102894,0.0386172171963967,0.0
proposed,ppo,0,0.0,36,66.84373512629793,65.983509717592,0.0,0.0,1.0,1.0,37.50934164461013,0.02159995650217752,0.0
proposed,ppo,0,0.0,37,375.00306604376533,373.38149034628736,0.0,0.0,1.0,1.0,61.7341070359277,0.037449591551878526,0.0
proposed,ppo,0,0.0,38,61.76445737359941,61.10294072912676,0.0,0.0,1.0,1.0,34.62785971641452,0.018498591530870623,0.0
proposed,ppo,0,0.0,39,117.71073534615843,116.87564487728122,0.0,0.0,1.0,1.0,47.39093100188873,0.02878432544656386,0.0
proposed,ppo,0,0.0,40,67.96346931170656,67.27282155740697,0.0,0.0,1.0,1.0,37.94520409548328,0.037787260624986045,0.0
proposed,ppo,0,0.0,41,62.55353525280405,61.833689360043934,0.0,0.0,1.0,1.0,35.27994856624798,0.02754205576396392,0.0
proposed,ppo,0,0.0,42,60.74183642947814,60.18313148097873,0.0,0.0,1.0,1.0,35.40666659279619,0.03390019635673311,0.0
proposed,ppo,0,0.0,43,240.41387057873058,239.32778191566732,0.0,0.0,1.0,1.0,47.27334855736697,0.06047683497186211,0.0
proposed,ppo,0,0.0,44,55.79326014894805,55.14476580985774,0.0,0.0,1.0,1.0,35.939708449458976,0.020877540847573404,0.0
proposed,ppo,0,0.0,45,215.55905761441522,214.95290606339984,0.0,0.0,1.0,1.0,58.1188510754248,0.028842401173760128,0.0
proposed,ppo,0,0.0,46,238.21656722095744,237.1822070057885,0.0,0.0,1.0,1.0,57.77692758912693,0.04068814651559918,0.0
proposed,ppo,0,0.0,47,83.61233176986592,82.9972356928338,0.0,0.0,1.0,1.0,37.36707556923208,0.033526726393029095,0.0
proposed,ppo,0,0.0,48,128.3200291888061,126.76709380249456,0.0,0.0,1.0,1.0,46.102173956697996,0.04086581982053097,0.0
proposed,ppo,0,0.0,49,175.92572352271398,175.36657326711094,0.0,0.0,1.0,1.0,54.57821900025759,0.02077098428769929,0.0
proposed,ppo,0,0.1,0,168.22518854050043,166.0767899911376,0.0,0.0,1.0,1.0,48.00170379546931,0.07960268104418705,0.03543169317256147
proposed,ppo,0,0.1,1,70.73520706727166,68.0313586533336,0.0,1.0,0.0,1.0,35.85364063050388,0.043960289337280155,0.180116196643251
proposed,ppo,0,0.1,2,314.74395249114247,310.1484539953559,0.0,0.0,1.0,1.0,62.52030212586346,0.08445762773044407,0.1297719932903532
proposed,ppo,0,0.1,3,178.45237786583337,176.7584514681107,0.0,0.0,1.0,1.0,55.69548310134488,0.045356246090529316,0.04567603445986884
proposed,ppo,0,0.1,4,397.056496031381,386.28809727797994,0.0,1.0,0.0,1.0,63.47975078625922,0.09554513638229381,0.270662942515594
proposed,ppo,0,0.1,5,171.18934707082983,166.91618291623777,0.0,1.0,0.0,1.0,52.24698952049947,0.07232602726047238,0.19554710703815478
proposed,ppo,0,0.1,6,103.07071449835209,101.28594217353294,0.0,1.0,0.0,1.0,42.81537631707725,0.03417001347988844,0.09814183552280369
proposed,ppo,0,0.1,7,154.4881222759543,149.24684542473955,0.0,1.0,0.0,1.0,50.48890003813862,0.06047541654022696,0.2785874518534661
proposed,ppo,0,0.1,8,68.00821599744091,67.41875989598425,0.0,0.0,1.0,1.0,37.91942280867894,0.026702562401482423,0.0
proposed,ppo,0,0.1,9,53.26797033717184,50.92399128054759,0.0,1.0,0.0,1.0,32.48216700195993,0.060542562116797156,0.19165145035644168
proposed,ppo,0,0.1,10,55.530160238215586,54.265704758519604,0.0,0.0,1.0,1.0,34.64126702851485,0.04471013400969761,0.06695884690279096
proposed,ppo,0,0.1,11,338.6143545233666,329.398227429673,0.0,1.0,0.0,1.0,63.79967743419309,0.08805559650391707,0.2846287193522548
proposed,ppo,0,0.1,12,67.69548762860757,67.01495846345004,0.0,0.0,1.0,1.0,37.05964559725308,0.037882379497861184,0.0
proposed,ppo,0,0.1,13,72.48710270987291,69.8677571617158,0.0,0.0,1.0,1.0,31.292904354212553,0.019510025815399373,0.004119467773639084
proposed,ppo,0,0.1,14,60.85096696388119,60.487072525936455,0.0,0.0,1.0,1.0,35.02553557146413,0.027634912129977474,0.0
proposed,ppo,0,0.1,15,280.3678954213136,275.4855569495414,0.0,0.0,1.0,1.0,61.33467706588434,0.07195965777362112,0.15471448628090256
proposed,ppo,0,0.1,16,143.9251127902674,143.28318377873504,0.0,0.0,1.0,1.0,49.37043259949074,0.052744851748467284,0.0
proposed,ppo,0,0.1,17,170.86011616761198,165.05611404665356,0.0,1.0,0.0,1.0,49.1367578697975,0.07563652099104018,0.20954720394620552
proposed,ppo,0,0.1,18,275.19837437933955,271.47412956920203,0.0,0.0,1.0,1.0,61.69473563276526,0.06535956325630347,0.11537989101802898
proposed,ppo,0,0.1,19,78.80740142528708,77.91350794329226,0.0,0.0,1.0,1.0,38.65432509683979,0.04328952140586321,0.02142967594068424
proposed,ppo,0,0.1,20,124.99504482019796,121.32274401545875,0.0,0.0,1.0,1.0,47.638808568783915,0.05864941295947908,0.19515767430222403
proposed,ppo,0,0.1,21,159.72019338364214,156.01459219635055,0.0,0.0,1.0,1.0,50.96740662992118,0.07565528929800443,0.16358754185527521
proposed,ppo,0,0.1,22,267.6732833677826,260.69721948664716,0.0,1.0,0.0,1.0,57.25359613027374,0.06867076194962775,0.18767837856602532
proposed,ppo,0,0.1,23,472.29893247844814,460.708659316542,0.0,1.0,0.0,1.0,65.44337981195306,0.0887758605357004,0.2330415756001698
proposed,ppo,0,0.1,24,249.806117137045,240.16457048789533,0.0,1.0,0.0,1.0,57.45279820777558,0.0698109367738839,0.3650955833717465
proposed,ppo,0,0.1,25,256.06522217332974,249.87090784991676,0.0,1.0,0.0,1.0,58.451129060131706,0.06826493296190907,0.21047831580133206
proposed,ppo,0,0.1,26,184.61875264942017,181.0849338928356,0.0,0.0,1.0,1.0,55.02726784098117,0.052698626913881774,0.1489310880996549
proposed,ppo,0,0.1,27,143.97943049568914,139.63122229713588,0.0,1.0,0.0,1.0,49.10541627229974,0.05288001092854739,0.21210379720976966
proposed,ppo,0,0.1,28,347.8591495017677,341.1218950719544,0.0,0.0,1.0,1.0,54.82026889639974,0.07902524989127876,0.12019925008832816
proposed,ppo,0,0.1,29,157.2154112536599,155.61832223421104,0.0,0.0,1.0,1.0,52.42659171230658,0.03137381182413949,0.047473707544063895
proposed,ppo,0,0.1,30,69.85939472902379,69.32695277725061,0.0,0.0,1.0,1.0,38.96516811348859,0.03573472710181173,0.0
proposed,ppo,0,0.1,31,71.67049864000398,70.859906134002,0.0,0.0,1.0,1.0,37.429331509433034,0.019552903894205078,0.0075541615508325135
proposed,ppo,0,0.1,32,217.14505378396964,213.21507181265363,0.0,0.0,1.0,1.0,54.119619496054625,0.056332703360556166,0.0746349435801592
proposed,ppo,0,0.1,33,62.59733447469263,60.47624422283997,0.0,1.0,0.0,1.0,33.64885375136184,0.053101223770984994,0.14773742019072958
proposed,ppo,0,0.1,34,203.79817925566797,194.69778095325603,0.0,1.0,0.0,1.0,53.14655039227456,0.09142016419444046,0.3815530949992923
proposed,ppo,0,0.1,35,65.12792278317177,64.5581369526514,0.0,0.0,1.0,1.0,35.273219137620714,0.038617215431785507,0.0
proposed,ppo,0,0.1,36,66.80081846730832,65.94059761589195,0.0,0.0,1.0,1.0,37.508704569897745,0.021751281892284167,0.0
proposed,ppo,0,0.1,37,681.905757769623,666.0073429453525,0.0,1.0,0.0,1.0,63.35106234072554,0.08585048267301078,0.22381408675361275
proposed,ppo,0,0.1,38,61.764458482787475,61.10294183270939,0.0,0.0,1.0,1.0,34.627856168720314,0.018498588890158513,0.0
proposed,ppo,0,0.1,39,116.92709936826684,115.97480109279087,0.0,0.0,1.0,1.0,47.42398671370465,0.04201286709111318,0.016402350429547578
proposed,ppo,0,0.1,40,67.9634764309983,67.27282832433778,0.0,0.0,1.0,1.0,37.945209054461515,0.03778724476862221,0.0
proposed,ppo,0,0.1,41,62.59422464643754,61.87329135579583,0.0,0.0,1.0,1.0,35.28298809135928,0.02785230586782862,0.0
proposed,ppo,0,0.1,42,60.74183009495937,60.183125250604974,0.0,0.0,1.0,1.0,35.40666462356511,0.033900199534186604,0.0
proposed,ppo,0,0.1,43,142.3300864772805,141.54198524785176,0.0,0.0,1.0,1.0,42.64822670918175,0.05271719021865548,0.0
proposed,ppo,0,0.1,44,58.857838044711244,58.20363577098253,0.0,0.0,1.0,1.0,35.467820519353644,0.03752802906406892,0.005284955155895085
proposed,ppo,0,0.1,45,184.68252980915094,183.60059217761497,0.0,1.0,0.0,1.0,54.714180385712254,0.040359722110084616,0.024341091173180385
proposed,ppo,0,0.1,46,83.81006049268089,81.75285567366006,0.0,0.0,1.0,1.0,38.991515154745,0.0629867300537067,0.09273100418554252
proposed,ppo,0,0.1,47,132.85966295451067,131.11360899033488,0.0,0.0,1.0,1.0,42.150175122630216,0.05275934391705565,0.0495220953163528
proposed,ppo,0,0.1,48,123.45066435688125,120.94881998040745,0.0,0.0,1.0,1.0,46.3134323208965,0.04871711976816836,0.054181069639512226
proposed,ppo,0,0.1,49,176.3953516122823,171.1682421409753,0.0,0.0,1.0,1.0,52.54746058579004,0.05209524031161573,0.23555498689940885
proposed,ppo,0,0.25,0,75.422075782006,73.53679829798462,0.0,1.0,0.0,1.0,37.01715799974545,0.05822578553134241,0.11484501199745765
proposed,ppo,0,0.25,1,223.77244506379654,215.70208309835195,0.0,1.0,0.0,1.0,49.42249664883123,0.09398206699710421,0.20704352682657276
proposed,ppo,0,0.25,2,122.5148497434198,118.42264580027125,0.0,1.0,0.0,1.0,45.56345675445653,0.1003829637914896,0.22809005084685574
proposed,ppo,0,0.25,3,169.68998771091313,161.471780791038,0.0,1.0,0.0,1.0,50.409923212656054,0.11344318167586637,0.37367584337884335
proposed,ppo,0,0.25,4,300.2177958892605,289.6882714347492,0.0,1.0,0.0,1.0,62.00938696398814,0.10971305449089477,0.34171648083350076
proposed,ppo,0,0.25,5,136.39105573003323,130.44489800123276,0.0,1.0,0.0,1.0,48.239013570928215,0.1162719837604807,0.3344521174870752
proposed,ppo,0,0.25,6,82.36244472785222,80.39597506995553,1.0,0.0,1.0,1.0,37.80340402707701,0.07051068039177215,0.09913723653188322
proposed,ppo,0,0.25,7,151.53819756858698,145.43217248044024,0.0,1.0,0.0,1.0,50.01362970634004,0.07397513066176284,0.32524900397425316
proposed,ppo,0,0.25,8,57.77289241282273,57.19348755767311,0.0,0.0,1.0,1.0,36.04622231923978,0.03225674585834421,0.004673890361222149
proposed,ppo,0,0.25,9,41.24195814831752,38.51931538617485,0.0,1.0,0.0,1.0,29.878151323235404,0.020488527595132058,0.27147943319987367
proposed,ppo,0,0.25,10,256.0382642947776,241.6867221621345,0.0,1.0,0.0,1.0,47.65823890789324,0.11426319819948202,0.4316985040659698
proposed,ppo,0,0.25,11,293.7792860597096,278.26485293026553,0.0,1.0,0.0,1.0,53.83959948525214,0.12812516943145638,0.4583115952240807
proposed,ppo,0,0.25,12,68.48007266415978,67.13686493285707,0.0,0.0,1.0,1.0,36.715925170005846,0.03909719272633083,0.05522860519607705
proposed,ppo,0,0.25,13,63.87508553808159,60.876481102844494,0.0,0.0,1.0,1.0,35.20236132180777,0.020570854721023726,0.032771819181049315
proposed,ppo,0,0.25,14,60.57043371358438,60.02103848289376,0.0,0.0,1.0,1.0,34.94009089951201,0.03565173366012565,0.012010755849891197
proposed,ppo,0,0.25,15,67.0266931191414,63.63982933644516,0.0,1.0,0.0,1.0,36.54219228499211,0.029927324602039347,0.27400231736273006
proposed,ppo,0,0.25,16,146.66750265364925,146.04294483396055,0.0,0.0,1.0,1.0,49.69055340976951,0.05523511128648456,0.0
proposed,ppo,0,0.25,17,127.39651883535575,122.26517459400927,0.0,1.0,0.0,1.0,44.893952720741105,0.06591165422796029,0.23267395298432347
proposed,ppo,0,0.25,18,106.90544749117663,101.45931670283396,0.0,1.0,0.0,1.0,42.429969868857896,0.08828168096853063,0.33397770119665604
proposed,ppo,0,0.25,19,68.59606139608543,66.66928165840528,0.0,1.0,0.0,1.0,36.08270442013247,0.04608970120140951,0.1293956339609339
proposed,ppo,0,0.25,20,195.24561863270827,191.95699020496045,0.0,0.0,1.0,1.0,52.98483315307941,0.07514037304956998,0.10775838806857685
proposed,ppo,0,0.25,21,152.62143388704595,144.22412235074393,0.0,1.0,0.0,1.0,48.082848211130326,0.11430528811339674,0.41111252504116985
proposed,ppo,0,0.25,22,108.53741432379016,106.10436319904663,0.0,1.0,0.0,1.0,38.558944830290976,0.07321161846630275,0.0667281022730945
proposed,ppo,0,0.25,23,54.37344506452847,51.448415392259506,0.0,1.0,0.0,1.0,33.63841997858459,0.07654241208846753,0.24242251352577693
proposed,ppo,0,0.25,24,219.8960347098561,214.2075860550825,0.0,1.0,0.0,1.0,56.594633205259356,0.07771345382290228,0.21709947468442606
proposed,ppo,0,0.25,25,58.209013644359686,57.629770319188935,0.0,1.0,0.0,1.0,34.23745896889482,0.02790686431160169,0.0
proposed,ppo,0,0.25,26,181.78688600597994,175.86913568791624,0.0,0.0,1.0,1.0,47.571121090569704,0.11334435965416702,0.2170617355001095
proposed,ppo,0,0.25,27,144.60464900855033,139.54374548195383,0.0,1.0,0.0,1.0,49.38380990911641,0.05504727339215368,0.26107226301495096
proposed,ppo,0,0.25,28,67.0693792974368,64.4650595433884,0.0,1.0,0.0,1.0,33.833527957693065,0.07047068888877893,0.17331317386233658
proposed,ppo,0,0.25,29,156.08011518193302,153.77710014560154,0.0,1.0,0.0,1.0,52.28321031261988,0.043203896760025014,0.09284779083833132
proposed,ppo,0,0.25,30,253.29859628957644,241.9962761020785,0.0,1.0,0.0,1.0,51.967356973584046,0.11096610432054768,0.3333222900640312
proposed,ppo,0,0.25,31,71.64606354335517,70.93252726227703,0.0,0.0,1.0,1.0,37.42922009798414,0.019692828570124367,0.0
proposed,ppo,0,0.25,32,162.2147706160023,156.75498492806614,0.0,1.0,0.0,1.0,45.98277866833318,0.0551268185453513,0.14523996255779606
proposed,ppo,0,0.25,33,61.624456112150085,60.12803839995218,0.0,1.0,0.0,1.0,33.386507897883085,0.0519854372078684,0.09498132652724123
proposed,ppo,0,0.25,34,240.24203596624125,230.19223255936356,0.0,1.0,0.0,1.0,56.31470522014536,0.11112327065754246,0.3698181253546152
proposed,ppo,0,0.25,35,65.30247086250847,64.75319816318326,0.0,0.0,1.0,1.0,35.07020620752369,0.03781206178552422,0.0
proposed,ppo,0,0.25,36,66.82786417928004,65.96768508626756,0.0,0.0,1.0,1.0,37.509213900451314,0.021630587516119702,0.0
proposed,ppo,0,0.25,37,209.85616588769312,200.71498871040188,0.0,1.0,0.0,1.0,54.386999557662925,0.11114606962090345,0.3790028435269637
proposed,ppo,0,0.25,38,61.71896146903279,61.05752092163959,0.0,0.0,1.0,1.0,34.62878650156957,0.018565409940584927,0.0
proposed,ppo,0,0.25,39,118.59919123643625,115.01776419800973,0.0,0.0,1.0,1.0,44.1689396167184,0.07145465399085912,0.161841980683337
proposed,ppo,0,0.25,40,65.07480409449003,63.216155431681564,0.0,1.0,0.0,1.0,36.08437442854653,0.03513381629535514,0.11962187205328029
proposed,ppo,0,0.25,41,62.5699577222729,61.849986650034,0.0,0.0,1.0,1.0,35.2814200118543,0.02785530300715413,0.0
proposed,ppo,0,0.25,42,60.41874681257251,59.85810073143536,0.0,0.0,1.0,1.0,35.39455260662796,0.036722809610450095,0.0
proposed,ppo,0,0.25,43,147.2918037420286,146.438760430394,0.0,0.0,1.0,1.0,42.44325413043794,0.05925079886219464,0.0038323618279693028
proposed,ppo,0,0.25,44,60.736033904433256,57.59843592082271,0.0,1.0,0.0,1.0,33.66261645515699,0.05675671352208524,0.24522468747585405
proposed,ppo,0,0.25,45,206.75417320982802,205.48419090492973,0.0,1.0,0.0,1.0,55.96213310630854,0.05154826902413279,0.030497826366844234
proposed,ppo,0,0.25,46,59.11761613823438,57.56365119977608,0.0,1.0,0.0,1.0,33.846293568562984,0.06369432272470515,0.07354440360873059
proposed,ppo,0,0.25,47,74.64599247691548,72.90150924104334,0.0,1.0,0.0,1.0,35.392035230364954,0.04064530059695244,0.10037310527298535
proposed,ppo,0,0.25,48,161.46974902963933,154.58857957637403,0.0,0.0,1.0,1.0,43.8336461604189,0.05917010028627078,0.2099704090361771
proposed,ppo,0,0.25,49,83.71892995624647,79.07929553540392,0.0,1.0,0.0,1.0,40.4238553712201,0.024524611562396152,0.3484773957993619
