variant,algo,seed,density,protocol_class,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,mean_speed_kmh,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_count,source_csv,run_dir,config_json,model_path
defensive_proposed,ppo,23,0.08,inconsistent_protocol,0.82,0.9389474430394458,0.08,0.02,0.1,479.82508362105057,265.9625318445182,1058.04,18.028339239374993,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/evaluations/defensive_proposed_ppo_s23.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23/model/final_model.zip
defensive_proposed,ppo,23,0.15,inconsistent_protocol,0.58,0.8380226771002093,0.28,0.06,0.34,410.4479366462729,91.35608369182256,1039.02,16.238301548795437,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/evaluations/defensive_proposed_ppo_s23.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc10v18_s22s23_nenv32/runs/defensive_proposed_ppo_s23/model/final_model.zip
defensive_proposed,ppo,25,0.0,inconsistent_protocol,0.92,0.9878160846659959,0.0,0.0,0.0,560.7589014008436,359.0436551292541,1097.02,18.30210008622297,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/evaluations/defensive_proposed_ppo_s25.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/model/final_model.zip
defensive_proposed,ppo,25,0.08,inconsistent_protocol,0.84,0.9371808608761376,0.08,0.0,0.08,527.040848390215,297.42411728811084,1053.34,18.038424609372257,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/evaluations/defensive_proposed_ppo_s25.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/model/final_model.zip
defensive_proposed,ppo,25,0.15,inconsistent_protocol,0.66,0.8615175597526459,0.18,0.02,0.2,458.6108135172306,132.32099996214694,1099.12,15.883358783432273,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/evaluations/defensive_proposed_ppo_s25.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_proposed_ttc12v18_s24s25_nenv32/runs/defensive_proposed_ppo_s25/model/final_model.zip
defensive_proposed,ppo,26,0.0,final_benchmark,0.96,0.989960958473552,0.0,0.0,0.0,509.1733465578138,315.34358205741364,1117.44,18.30263766444058,0.8678544882034334,0.0,0.0,0.8678544882034334,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip
defensive_proposed,ppo,26,0.0,inconsistent_protocol,0.98,0.9895231175545425,0.0,0.0,0.0,547.8950125082864,351.8503382767128,1103.56,18.281011656725763,0.8652639193915296,0.0,0.0,0.8652639193915296,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/model/final_model.zip
defensive_proposed,ppo,26,0.08,final_benchmark,0.78,0.907353232411468,0.2,0.0,0.2,454.1739175699245,206.44190371428573,1062.76,17.919617685287445,0.8363880603783939,0.006767844022607886,0.00495908718397177,0.8246611291718142,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip
defensive_proposed,ppo,26,0.08,inconsistent_protocol,0.88,0.9540963632873471,0.1,0.0,0.1,522.1697037655736,291.150537714839,1076.9,17.965680588380078,0.8343707108843164,0.00392987820574414,0.004306538300131146,0.826134294378441,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/model/final_model.zip
defensive_proposed,ppo,26,0.15,final_benchmark,0.6,0.851767733736784,0.22,0.02,0.24,392.12688837355427,-25.291757732296077,1142.28,15.64876077254877,0.699703193323531,0.04873397004468824,0.02353105776272476,0.627438165516118,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv8_final/runs/defensive_proposed_ppo_s26/model/final_model.zip
defensive_proposed,ppo,26,0.15,inconsistent_protocol,0.6,0.8481065877572037,0.28,0.0,0.28,456.09366102932256,101.94875563361373,1103.36,16.26020235094492,0.7067836614624886,0.02475870334695007,0.018618142159122327,0.6634068159564162,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s26.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s26/model/final_model.zip
defensive_proposed,ppo,27,0.0,inconsistent_protocol,0.94,0.9899726856334641,0.0,0.0,0.0,536.8369401539396,340.89461175040736,1093.8,18.317736720692096,0.8730103036570803,0.0,0.0,0.8730103036570803,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s27.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/model/final_model.zip
defensive_proposed,ppo,27,0.08,inconsistent_protocol,0.86,0.9656930705343624,0.06,0.0,0.06,547.1683147258361,305.4983210655554,1137.3,18.02409376646744,0.8477697593210425,0.005549807745258036,0.003929155120613186,0.8382907964551712,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s27.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/model/final_model.zip
defensive_proposed,ppo,27,0.15,inconsistent_protocol,0.6,0.823444823616122,0.3,0.0,0.3,422.8535462295932,88.16822512696133,1021.24,16.269919554215154,0.7334492893146575,0.033293052975265455,0.01888429845124063,0.6812719378881512,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s27.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s27/model/final_model.zip
defensive_proposed,ppo,28,0.0,inconsistent_protocol,0.945,0.9865182897015174,0.0,0.0,0.0,519.4412108107672,320.6152843706077,1146.02,17.815899615456956,0.8702692244314341,0.0,0.0,0.8702692244314341,200,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/model/final_model.zip
defensive_proposed,ppo,28,0.08,inconsistent_protocol,0.8,0.9241997516797871,0.11,0.025,0.135,478.288569234406,235.27711132077533,1076.98,17.40578735588985,0.8379269470303319,0.006751413292822962,0.0059618280063481275,0.8252137057311607,200,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/model/final_model.zip
defensive_proposed,ppo,28,0.15,inconsistent_protocol,0.575,0.848806053311097,0.265,0.01,0.275,425.40603667837183,66.18989991513492,1091.67,15.921973470317385,0.7355529251770827,0.03346203604318596,0.019958649834857657,0.682132239299039,200,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/evaluations/defensive_proposed_ppo_s28.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_final/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/defensive_ttc12_v18_nenv10_steps_diag_1p5m/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc12_v16_nenv10_500k/runs/defensive_proposed_ppo_s28/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning_ttc14_v18_nenv10_500k/runs/defensive_proposed_ppo_s28/model/final_model.zip
no_action_guard,ppo,2,0.0,inconsistent_protocol,0.02,0.2969006715825991,0.0,0.98,0.98,107.80436980550013,-737.3696661477165,150.04,42.75055024206117,0.0,0.0,0.0,0.0,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ablation_no_action_guard_nenv10_500k/evaluations/no_action_guard_ppo_s2.csv,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2/config.json,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2/model/final_model.zip
no_action_guard,ppo,2,0.08,inconsistent_protocol,0.0,0.24725179574266648,0.38,0.62,1.0,82.12793378023453,-590.1127763962013,124.26,40.425787702815256,0.0,0.0,0.0,0.0,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ablation_no_action_guard_nenv10_500k/evaluations/no_action_guard_ppo_s2.csv,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2/config.json,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2/model/final_model.zip
no_action_guard,ppo,2,0.15,inconsistent_protocol,0.0,0.18105536989221022,0.48,0.52,1.0,58.436166417642816,-435.53161419072995,91.92,39.10499129808421,0.0,0.0,0.0,0.0,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/ablation_no_action_guard_nenv10_500k/evaluations/no_action_guard_ppo_s2.csv,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2/config.json,outputs/ablation_no_action_guard_nenv10_500k/runs/no_action_guard_ppo_s2/model/final_model.zip
proposed,ppo,0,0.0,inconsistent_protocol,0.612,0.9631607159155238,0.004,0.184,0.188,392.8888280391985,230.06615973968698,966.3,25.90001546158779,0.8634752542392641,0.0,0.0,0.8634752542392641,250,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/model/final_model.zip|outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.0,preliminary,0.84,0.9740981602737403,0.0,0.0,0.0,490.0704609384348,295.55647218714415,976.38,20.141334448736075,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/runs/proposed_ppo_s0,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/runs/proposed_ppo_s0/model/final_model.zip
