variant,algo,seed,map_seed,map_config,density,episode,eval_n_envs,reward,shaped_reward,success,route_completion,collision,crash_vehicle,crash_object,out_of_road,cost,episode_length,mean_speed_kmh,mean_lane_deviation,max_lane_deviation,steering_variation,accel_variation,jerk,ttc_risk,min_ttc,shield_intervention,shield_soft,shield_hard,overspeed_guard,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,source_config_json,source_model_path,source_csv,run_dir,config_json,model_path,protocol_class
proposed_wo_ttc,ppo,2,10304.0,7.0,0.08,41,10.0,649.7140209945666,343.330581904842,0.0,0.9407586595533814,0.0,0.0,0.0,0.0,0.0,1200.0,20.313463820674723,0.0841841145184993,0.179240699202103,0.0032224121856173,0.2183333333333333,0.22,0.0,,1051.0,0.0,0.0,1051.0,0.8758333333333334,0.0,0.0,0.8758333333333334,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10904.0,7.0,0.08,42,10.0,641.6667507002312,331.97851373147546,0.0,0.8755856253722943,0.0,0.0,0.0,0.0,0.0,1200.0,20.337131319919774,0.0977316599852128,0.5184304693536392,0.0091111190030157,0.2183333333333333,0.2166666666666666,0.0,8.540655859448174,1051.0,0.0,0.0,1051.0,0.8758333333333334,0.0,0.0,0.8758333333333334,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10504.0,7.0,0.08,43,10.0,497.6097251804177,310.3119285321766,1.0,0.9905393524370985,0.0,0.0,0.0,0.0,0.0,888.0,20.245264135587423,0.0871210495863243,0.3075396742721909,0.0086032714813906,0.2265765766302744,0.2265765766302744,0.0,5.976415348069634,767.0,1.0,0.0,766.0,0.8637387387387387,0.0011261261261261,0.0,0.8626126126126126,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10804.0,7.0,0.08,44,10.0,501.1068485339215,298.5501366794864,1.0,0.990310640902758,0.0,0.0,0.0,0.0,0.0,977.0,19.849698529475287,0.1496418569267726,0.566407943772717,0.0162763377224279,0.2264073695472709,0.2333674513817809,0.0034816609204231,2.575484400996128,825.0,7.0,6.0,812.0,0.8444216990788127,0.007164790174002,0.0061412487205731,0.8311156601842374,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10004.0,7.0,0.08,45,10.0,571.9929797221013,345.41305882002695,1.0,0.9911673175751472,0.0,0.0,0.0,0.0,0.0,1029.0,20.300619676884505,0.0926080420828114,0.3765542518367217,0.0043346353009975,0.2157434402332361,0.2176870748299319,0.0,8.826650387919756,900.0,0.0,0.0,900.0,0.8746355685131195,0.0,0.0,0.8746355685131195,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10404.0,7.0,0.08,46,10.0,607.9921074064733,356.6368404056595,1.0,0.994362242435362,0.0,0.0,0.0,0.0,0.0,1131.0,20.30309745436336,0.120420243698695,0.7463655204837913,0.0081394777982598,0.2236958443854995,0.2236958443854995,0.0,10.689469231000176,983.0,0.0,0.0,983.0,0.8691423519009726,0.0,0.0,0.8691423519009726,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10704.0,7.0,0.08,47,10.0,574.5305476347085,286.5184669397138,0.0,0.9667325619273756,0.0,0.0,0.0,0.0,0.0,1200.0,18.97203027507061,0.1322006085338905,0.5294495553720762,0.0125863917596871,0.225,0.2343333333730697,0.0238714598144256,0.0879437033196345,1002.0,19.0,42.0,941.0,0.835,0.0158333333333333,0.035,0.7841666666666667,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10104.0,7.0,0.08,48,10.0,564.4758188356203,331.4258057337033,1.0,0.9924595813680176,0.0,0.0,0.0,0.0,0.0,1088.0,19.811906804378435,0.1360327453680785,0.4310855205700257,0.0047360446548255,0.2771307826590012,0.2779501720386393,0.0,5.010255265598904,872.0,23.0,0.0,849.0,0.8014705882352942,0.0211397058823529,0.0,0.7803308823529411,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10604.0,7.0,0.08,49,10.0,572.7584300573083,345.4208996069688,1.0,0.9928169498773676,0.0,0.0,0.0,0.0,0.0,1038.0,20.20874163592167,0.0933571673652064,0.4009535680181482,0.0133451047264396,0.2443159924306851,0.2458574181576914,0.0,5.712360314461748,884.0,3.0,0.0,881.0,0.8516377649325626,0.0028901734104046,0.0,0.848747591522158,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10100.0,7.0,0.15,0,10.0,84.29941978312726,-54.41819328516308,0.0,0.2385376149018381,1.0,1.0,0.0,0.0,1.0,198.0,19.46850223281597,0.1452085333949418,0.3288620640600402,0.024420411380965,0.2320304181840684,0.2421314282850785,0.0,8.297411706057046,156.0,0.0,0.0,156.0,0.7878787878787878,0.0,0.0,0.7878787878787878,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10500.0,7.0,0.15,1,10.0,214.2257571519708,16.009446599347044,0.0,0.5874252456414787,1.0,1.0,0.0,0.0,1.0,471.0,17.8845102441373,0.0898407066903802,0.6069572702616909,0.0214476658792863,0.2344207138519125,0.2361063229556802,0.0253111123121648,1.5709577782176385,361.0,10.0,21.0,330.0,0.7664543524416136,0.0212314225053078,0.0445859872611464,0.7006369426751592,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10900.0,7.0,0.15,2,10.0,330.02376164734096,55.61775315943952,0.0,0.7737618464050765,1.0,1.0,0.0,0.0,1.0,790.0,18.700722430270023,0.2050284050347901,0.925528681079856,0.0216233741787492,0.263683595838426,0.2741362398938288,0.0016917136283507,2.855042543536308,555.0,28.0,2.0,525.0,0.7025316455696202,0.0354430379746835,0.0025316455696202,0.6645569620253164,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10300.0,7.0,0.15,3,10.0,335.23546030417987,4.373465413213566,0.0,0.6144942574536079,1.0,1.0,0.0,0.0,1.0,902.0,16.90183791899268,0.2959056140331924,0.9330709813638808,0.0138553086760017,0.2362193075027275,0.240890062205543,4.160363540328056e-05,4.812367604331205,510.0,32.0,0.0,478.0,0.565410199556541,0.0354767184035476,0.0,0.5299334811529933,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10700.0,7.0,0.15,4,10.0,478.7960584988775,268.58003714684213,1.0,0.992124012643363,0.0,0.0,0.0,0.0,0.0,1017.0,19.049590343060963,0.1894860865256529,0.8496962127819879,0.03180443214009,0.2324126587270401,0.2365347829188569,0.0088762656554578,2.321408454858524,825.0,26.0,14.0,785.0,0.8112094395280236,0.0255653883972468,0.0137659783677482,0.7718780727630286,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10600.0,7.0,0.15,5,10.0,484.9024213561676,282.3216209104468,1.0,0.9904752673445918,0.0,0.0,0.0,0.0,0.0,1018.0,18.24093199853987,0.1438898291929403,0.4884646291309302,0.0166587103005569,0.2125228505237631,0.2270342620978889,0.0240661175485873,1.0947149813601378,840.0,45.0,38.0,757.0,0.825147347740668,0.0442043222003929,0.037328094302554,0.743614931237721,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10000.0,7.0,0.15,6,10.0,325.2477764586651,-207.7491057095578,0.0,0.7802130374884428,1.0,1.0,0.0,0.0,1.0,1034.0,15.455137664849008,0.4606455053447693,2.0,0.0268859535229853,0.3016427334261125,0.2936407505197728,0.0155939249010837,0.5905201803076251,471.0,80.0,24.0,367.0,0.4555125725338491,0.0773694390715667,0.02321083172147,0.3549323017408123,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10800.0,7.0,0.15,7,10.0,509.88948394553535,269.5298865186445,1.0,0.9919201254013512,0.0,0.0,0.0,0.0,0.0,1139.0,18.55218018219818,0.2200102159310613,1.028587221196104,0.0176021406751332,0.2852183286038483,0.2805356773710544,0.0021442167093553,1.870750600737594,800.0,40.0,4.0,756.0,0.7023705004389815,0.035118525021949,0.0035118525021949,0.6637401229148375,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10200.0,7.0,0.15,8,10.0,585.6185781513825,331.21156081060025,1.0,0.992681273295788,0.0,0.0,0.0,0.0,0.0,1175.0,19.582165258272507,0.1568352834219125,0.6920390029687973,0.0214978445405536,0.2704853455944264,0.2745467132710396,0.0001184323374477,4.688760877219524,884.0,27.0,0.0,857.0,0.7523404255319149,0.0229787234042553,0.0,0.7293617021276596,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10400.0,7.0,0.15,9,10.0,482.8498027301245,189.12655377973527,0.0,0.8233671677731271,0.0,0.0,0.0,0.0,0.0,1200.0,16.924842932148675,0.2425038079919428,0.921861995071925,0.016860303695139,0.2261968420197566,0.2226809313272436,0.0003765219191758,3.4147186965186926,739.0,26.0,1.0,712.0,0.6158333333333333,0.0216666666666666,0.0008333333333333,0.5933333333333334,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10201.0,7.0,0.15,10,10.0,40.04657386763712,-78.95004526908643,0.0,0.1118234948948437,1.0,1.0,0.0,0.0,1.0,108.0,18.627844428624314,0.1339817279202055,0.5851424606135474,0.0174579328239714,0.2314814814814814,0.2407407407407407,0.0141743607187397,0.5107093428641727,78.0,0.0,1.0,77.0,0.7222222222222222,0.0,0.0092592592592592,0.7129629629629629,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10501.0,7.0,0.15,11,10.0,455.07104133231775,273.6379687205249,1.0,0.989010731319208,0.0,0.0,0.0,0.0,0.0,910.0,19.680147654625674,0.1695594222506025,0.6077542238402219,0.0161170720606965,0.2725802171361315,0.2706261125239697,7.542299282774334e-05,4.778458249246746,714.0,21.0,0.0,693.0,0.7846153846153846,0.023076923076923,0.0,0.7615384615384615,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10101.0,7.0,0.15,12,10.0,437.6893289154231,201.94098033149123,0.0,0.986580468884066,0.0,0.0,0.0,0.0,0.0,1200.0,15.523939213812506,0.2051867688616841,0.6505772222160294,0.019292801249976,0.2924804235746463,0.2933567178621888,0.0014881184408339,2.7114509821685497,679.0,68.0,1.0,610.0,0.5658333333333333,0.0566666666666666,0.0008333333333333,0.5083333333333333,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10901.0,7.0,0.15,13,10.0,407.09424316968193,244.51619902905696,1.0,0.9897050888281944,0.0,0.0,0.0,0.0,0.0,851.0,19.769215998911307,0.2044908140921004,0.6020903866171722,0.0197599715985916,0.2588760679112758,0.2608332722223463,0.0,5.401139237605704,679.0,14.0,0.0,665.0,0.7978848413631022,0.0164512338425381,0.0,0.781433607520564,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
proposed_wo_ttc,ppo,2,10301.0,7.0,0.15,14,10.0,347.6389491694944,43.85468687435869,0.0,0.7605717086289334,1.0,1.0,0.0,0.0,1.0,778.0,19.39945751479852,0.2166018156591983,1.2433519377706688,0.012306313979027,0.2490504929235631,0.2549402344502642,0.0018393104566393,1.7286298704629235,582.0,14.0,2.0,566.0,0.7480719794344473,0.0179948586118251,0.0025706940874035,0.7275064267352185,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_wo_ttc_ppo_s2.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_wo_ttc_ppo_s2/model/final_model.zip,inconsistent_protocol
