variant,algo,seed,density,protocol_class,success,route_completion,collision,out_of_road,cost,reward,shaped_reward,episode_length,mean_speed_kmh,shield_intervention_rate,shield_soft_rate,shield_hard_rate,overspeed_guard_rate,episode_count,source_csv,run_dir,config_json,model_path
proposed,ppo,0,0.1,screening,0.17142857142857143,0.5064916068716627,0.44285714285714284,0.3,0.7428571428571429,205.30227619204248,83.34427315647287,496.22,31.59373533884926,,,,,70,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.15,final_benchmark,0.6,0.8556596396633054,0.32,0.02,0.34,415.62300495786474,190.39185709345765,876.74,18.93473704847805,0.7701094888792472,0.024845061034799266,0.007984692940404475,0.7372797349040434,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s0.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.15,inconsistent_protocol,0.37333333333333335,0.6979601153100752,0.52,0.013333333333333334,0.5333333333333333,295.6794703679814,49.795592367525785,730.1333333333333,18.715789314824043,,,,,150,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/paper_comparison_seed0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s0/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage600_nenv4_guarded/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.15,preliminary,0.48,0.760909197579432,0.4,0.02,0.42,350.3364135656289,102.4426605531675,813.18,18.203254605406283,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/runs/proposed_ppo_s0,,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_final_candidate/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.15,screening,0.525,0.7553880092527561,0.425,0.025,0.45,348.1512332317125,72.05987422319788,876.775,17.693571848132763,,,,,40,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/ckpt702.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s0_100w.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.25,inconsistent_protocol,0.02,,0.66,0.34,1.0,125.03622883095711,120.88380209975594,,42.69472268688111,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/million/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,0,0.25,screening,0.0,0.21082562176281228,0.7571428571428571,0.24285714285714285,1.0,75.93045981515931,-31.11638740267924,205.54,27.205736432925157,,,,,70,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/evaluations/proposed_ppo_s0.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/evaluations/proposed_ppo_s0.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/pilot/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/runs/proposed_ppo_s0/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuning/runs/proposed_ppo_s0/model/final_model.zip
proposed,ppo,1,0.0,final_benchmark,0.88,0.9841716252736218,0.0,0.0,0.0,544.0263964146162,328.5892759210868,961.96,20.251677997349148,0.8668447942179255,0.0,0.0,0.8668447942179255,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/model/final_model.zip
proposed,ppo,1,0.0,inconsistent_protocol,0.84,0.9743455578148269,0.0,0.0,0.0,540.1383552121547,334.66459202416075,973.15,20.257891440838126,,,,,100,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/model/final_model.zip
proposed,ppo,1,0.0,preliminary,1.0,0.9915368775274886,0.0,0.0,0.0,571.110592466432,359.1605938765444,1026.45,20.275728390777992,,,,,20,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv,,,
proposed,ppo,1,0.08,final_benchmark,0.76,0.9169111478301377,0.1,0.0,0.1,510.33730506949723,288.34181456189316,918.72,19.91401559021618,0.8479235181541385,0.003557312649055572,0.005622995019942773,0.8387432104851402,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/model/final_model.zip
proposed,ppo,1,0.08,inconsistent_protocol,0.75,0.9343381043548912,0.08,0.01,0.09,506.05582963176784,286.34873205536206,939.01,20.00648870391108,,,,,100,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/model/final_model.zip
proposed,ppo,1,0.08,preliminary,1.0,0.991498081906174,0.0,0.0,0.0,557.1551412288368,327.185048501899,1042.75,19.94898022465339,,,,,20,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv,,,
proposed,ppo,1,0.15,final_benchmark,0.32,0.7028715361495003,0.6,0.02,0.62,378.17574966222725,138.75483594166664,775.5,18.529799015063976,0.7436079010197811,0.030870869136702058,0.008067120881619724,0.7046699110014594,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/iscsic_main_nenv10_1p5m_ent001/evaluations/proposed_ppo_s1.csv,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/config.json,outputs/iscsic_main_nenv10_1p5m_ent001/runs/proposed_ppo_s1/model/final_model.zip
proposed,ppo,1,0.15,inconsistent_protocol,0.49,0.7688404975205083,0.44,0.02,0.46,373.2396519845513,105.0827251432876,818.83,18.471756024792512,,,,,100,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/evaluations/proposed_ppo_s1.csv|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s1.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/config.json|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_stable_proposed_multiseed/runs/proposed_ppo_s1/model/final_model.zip|/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s1/model/final_model.zip
proposed,ppo,1,0.15,preliminary,0.4,0.7550703118896169,0.6,0.0,0.6,356.785837918002,74.74102456813014,860.3,18.170409215349064,,,,,20,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/horizon1500_screen/evaluations/s1_100w.csv,,,
proposed,ppo,2,0.0,inconsistent_protocol,0.84,0.9745747274224904,0.0,0.0,0.0,515.5739035226463,315.8866900125077,972.34,20.25272764886887,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/model/final_model.zip
proposed,ppo,2,0.08,inconsistent_protocol,0.76,0.9331935459592244,0.08,0.0,0.08,456.0304590527809,250.46580342079466,945.68,19.87522400635671,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/model/final_model.zip
proposed,ppo,2,0.15,inconsistent_protocol,0.52,0.7889918005611185,0.34,0.06,0.4,342.0228286980618,100.77744320174935,853.42,18.35051014626751,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/evaluations/proposed_ppo_s2.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_multiseed/runs/proposed_ppo_s2/model/final_model.zip
proposed,ppo,3,0.0,inconsistent_protocol,0.84,0.9745449991098957,0.0,0.0,0.0,516.3088953748952,318.0672773978773,972.38,20.256904768596215,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/model/final_model.zip
proposed,ppo,3,0.08,inconsistent_protocol,0.74,0.9174773730140015,0.1,0.02,0.12,472.03433814340684,251.85722970699703,920.5,19.878634120215075,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/model/final_model.zip
proposed,ppo,3,0.15,inconsistent_protocol,0.34,0.7235700473242984,0.56,0.02,0.58,310.8271187411329,-0.6207991937429139,780.64,18.432755429714547,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/evaluations/proposed_ppo_s3.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s3_nenv8/runs/proposed_ppo_s3/model/final_model.zip
proposed,ppo,4,0.0,inconsistent_protocol,0.84,0.9747161090479811,0.0,0.0,0.0,514.1442226047122,316.72384971364824,972.44,20.25699959691649,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/model/final_model.zip
proposed,ppo,4,0.08,inconsistent_protocol,0.84,0.9728434031293388,0.0,0.0,0.0,513.4698518691953,299.11759789091906,986.8,19.916130446352838,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/model/final_model.zip
proposed,ppo,4,0.15,inconsistent_protocol,0.48,0.7736665984040365,0.42,0.04,0.46,380.63295497733145,116.90695812761132,837.04,18.2507299497376,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s4.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s4/model/final_model.zip
proposed,ppo,5,0.0,inconsistent_protocol,0.84,0.9740959379460492,0.0,0.0,0.0,518.5673828585861,320.3818500382966,975.28,20.186546225999983,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/model/final_model.zip
proposed,ppo,5,0.08,inconsistent_protocol,0.78,0.9580413628610442,0.02,0.0,0.02,500.65524405681265,281.28724165276253,977.02,19.849153759535895,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/model/final_model.zip
proposed,ppo,5,0.15,inconsistent_protocol,0.46,0.7706618186085881,0.34,0.08,0.42,361.14665717653855,85.65615301153164,841.52,18.207823781787127,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/evaluations/proposed_ppo_s5.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s4s5_nenv16/runs/proposed_ppo_s5/model/final_model.zip
proposed,ppo,6,0.0,inconsistent_protocol,0.84,0.9745759978659388,0.0,0.0,0.0,549.4331513536372,340.76589297206004,972.58,20.24121680758693,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/model/final_model.zip
proposed,ppo,6,0.08,inconsistent_protocol,0.7,0.9021561854478374,0.14,0.0,0.14,500.1309217204686,273.74889866471807,910.54,19.9631026913116,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/model/final_model.zip
proposed,ppo,6,0.15,inconsistent_protocol,0.46,0.7916598988544641,0.46,0.0,0.46,409.1466981514017,131.5196275836407,862.76,18.23779430912919,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s6.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s6/model/final_model.zip
proposed,ppo,7,0.0,inconsistent_protocol,0.84,0.973604557145775,0.0,0.0,0.0,429.6021872695201,239.41651237187207,976.28,20.17104794870708,,,,,50,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/evaluations/proposed_ppo_s7.csv,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/stage1000_true_proposed_s6s7_independent_nenv24/runs/proposed_ppo_s7/model/final_model.zip
