label,role,variant,algo,train_seed,action_filter,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path,source_file
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20006,6,0.0,1.0,0.7576080867838385,1.0,1.0,0.0,0.0,955.0,294.2794244985092,294.2794244985092,16.37878308140489,20.04764846680168,7.155196084364938,0.0115183246073298,0.0,0.7576080867838385,434.27233375934986,17.56046641059427,2.1277169517947008,0.0070575191523514,0.0517928286852589,560.0,55.0,10.0,495.0,58.63874345549738,1289.5134146637156,0.7583999947653303,0.7531279989052564,1.0573043036856689,1.177531377179548,6.16666579782702,9.881014595157463,6.92506579259235,10.798953598714434,0.7583999947653303,1.0573043036856689,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20007,7,1.0,0.0,0.9886734566089972,0.0,0.0,0.0,0.0,951.0,275.93466863271726,275.93466863271726,16.492552791649093,20.213790131618243,0.0151602065459461,0.1282860147213459,0.0,988673.4566089972,434.955006131728,9.547577071574562,0.0642497545557496,0.0535494399872725,0.3115727002967359,739.0,67.0,72.0,600.0,77.70767613038907,1699.0263121059254,0.7228495299862159,0.7086979894666001,1.0224300058325753,1.127519499277696,4.465854594494499,7.398276509775314,5.188704124480715,8.350891999725718,0.7228495299862159,1.0224300058325753,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20008,8,0.0,1.0,0.3666351037943612,1.0,1.0,0.0,0.0,434.0,114.36159744909068,114.36159744909068,19.998671092498924,20.405554790828678,19.931978779432697,0.0,0.0,0.3666351037943612,240.6277134531929,30.50142983787671,8.84311518320312,0.0,0.0,365.0,0.0,0.0,365.0,84.10138248847926,1516.8660116574647,0.8231149400621417,0.8047180017456412,1.0290535508829637,1.1200614528206645,7.592214108404515,12.832480351789854,8.415329048466656,13.698927898076365,0.8231149400621417,1.0290535508829637,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20009,9,1.0,0.0,0.9886615538684072,0.0,0.0,0.0,0.0,785.0,361.0375418480909,361.0375418480909,18.37383845034,20.27254111453672,10.261727076141918,0.0369426751592356,0.0,988661.5538684072,400.1038133375211,23.91240014804832,0.0037955940115599,0.0286115321442866,0.2945736434108527,592.0,11.0,32.0,549.0,75.41401273885351,1479.6159903144896,0.8133956090292069,0.8514380024280399,1.0599849978461862,1.1925093643367286,7.331739062355137,13.6137945955852,8.145134671384344,14.4308474031277,0.8133956090292069,1.0599849978461862,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20010,10,0.0,1.0,0.629546550991656,1.0,1.0,0.0,0.0,543.0,222.07032469346163,222.07032469346163,18.7440968241932,20.3314555602679,12.013783264787508,0.0202578268876611,0.0,0.629546550991656,282.4684266235883,11.06341123898582,0.9746627741380536,0.0183915745430638,0.1616161616161616,424.0,6.0,14.0,404.0,78.08471454880295,1501.0527196549788,0.6683517719799494,0.6902069872012362,1.0035504019469954,1.1040647196932702,3.7950746151001207,6.75368279335089,4.46342638708007,7.640106497274246,0.6683517719799494,1.0035504019469954,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20011,11,1.0,0.0,0.9910235431945408,0.0,0.0,0.0,0.0,1181.0,443.4169804486514,443.4169804486514,16.816583694053467,20.17706258504948,0.2955737108949959,0.1185436071126164,0.0,991023.5431945408,550.963858134552,16.46503957625085,0.0172648351813836,0.0591427881979911,0.2656903765690376,899.0,55.0,99.0,745.0,76.12193056731583,1631.685974909181,0.7926470314303947,0.7987009885255247,1.0699099948396906,1.1856869969051331,10.604704933175556,16.89236499078106,11.397351964605951,17.838557992945425,0.7926470314303947,1.0699099948396906,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20012,12,0.0,1.0,0.2187313887016418,1.0,1.0,0.0,0.0,205.0,32.948649094873375,32.948649094873375,19.2130915996364,20.300373256974822,18.126844544758477,0.0048780487804878,0.0,0.2187313887016418,109.3631634670666,0.972202591606374,0.7663831010729352,0.0196477922360664,1.0,161.0,0.0,4.0,157.0,78.53658536585367,1472.1593166832924,0.7324854009955122,0.7166360010160133,0.8952624019002541,0.9643564454745502,2.6479698200113844,3.0162386043230067,3.3804552210068968,3.807670605601743,0.7324854009955122,0.8952624019002541,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20013,13,0.0,1.0,0.624291911243235,1.0,1.0,0.0,0.0,797.0,257.08962518116346,257.08962518116346,18.83630281344758,20.296127841529906,15.49954112368054,0.0301129234629861,0.0,0.624291911243235,416.4909005734439,5.470011679490375,0.8035382644086897,0.0201551974059964,0.3552631578947368,624.0,8.0,24.0,592.0,78.29360100376411,1498.2320121300322,0.773830376322255,0.7834889984223992,1.015325399930589,1.1157662759069351,9.27658353687832,16.52535200410057,10.050413913200574,17.377018401748497,0.773830376322255,1.015325399930589,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20014,14,0.0,1.0,0.4596093525241521,1.0,1.0,0.0,0.0,509.0,129.60081072437444,129.60081072437444,17.16261275520093,20.0033302663942,7.951246513568915,0.0019646365422396,0.0,0.4596093525241521,242.4467031473975,13.931734752828463,2.530071836320454,0.002389553373788,0.0149253731343283,291.0,37.0,2.0,252.0,57.17092337917485,1200.26379497965,0.7734452064086415,0.7697200053371489,1.073013004497625,1.1650303646456452,6.354240927429438,10.814518202096224,7.127686133838079,11.689920001663268,0.7734452064086415,1.073013004497625,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20015,15,1.0,0.0,0.993406298928512,0.0,0.0,0.0,0.0,1082.0,343.9039223957656,343.9039223957656,19.86527719897593,20.423566664660125,19.915380139352425,0.0092421441774491,0.0,993406.298928512,596.5637815394438,28.41458290775746,1.085933869791004,0.00873450761441,0.1413043478260869,914.0,0.0,13.0,901.0,84.4731977818854,1532.1077616234195,0.7293497718670087,0.7413064959109761,1.0105724380991887,1.1380439341883175,4.506174194729369,8.176157257548766,5.235523966596378,9.073755804274697,0.7293497718670087,1.0105724380991887,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20016,16,0.0,1.0,0.3241341401063207,1.0,1.0,0.0,0.0,482.0,180.39101892060472,180.39101892060472,17.224780558585373,20.11418464192132,9.99829922119154,0.0,0.0,0.3241341401063207,230.30751539776423,32.46153471374248,2.4558255583675903,0.001491639063388,0.0185185185185185,292.0,19.0,1.0,272.0,60.58091286307054,1267.8700453855647,0.8123051783932698,0.8225205019698478,1.0643689485732466,1.2753467039146924,6.881020387847902,9.317149592243368,7.693325566241172,10.22883191035362,0.8123051783932698,1.0643689485732466,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20017,17,0.0,1.0,0.7528333748864723,1.0,1.0,0.0,0.0,971.0,191.26288951168183,191.26288951168183,17.097863066087946,20.07389779841795,9.24074654792718,0.0205973223480947,0.0,0.7528333748864723,460.7482795174983,19.375197858927816,0.6416170910873406,0.0182088179754515,0.0730088495575221,585.0,32.0,29.0,524.0,60.24716786817713,1269.6737589831475,0.7538730976983222,0.748541991924867,1.0136074997717517,1.136267199763096,6.78253517746381,9.99709100142354,7.536408275162133,10.88974199956283,0.7538730976983222,1.0136074997717517,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20018,18,0.0,1.0,0.4501266841576458,1.0,1.0,0.0,0.0,732.0,287.8746789690314,287.8746789690314,17.221890476559505,20.203806452236588,6.78260109628458,0.0,0.0,0.4501266841576458,349.9911390192258,17.589335210736348,2.9218865339159485,0.0009439145147742,0.0171821305841924,498.0,34.0,1.0,463.0,68.0327868852459,1422.8931663685455,0.8118723880479245,0.8351929936907254,1.0867727047298104,1.2131564359879106,10.624232240788745,15.934377155645038,11.436104628836668,16.91511871104011,0.8118723880479245,1.0867727047298104,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.2,20000,20019,19,0.0,1.0,0.6491811920369391,1.0,1.0,0.0,0.0,748.0,265.77120683599804,265.77120683599804,17.607631266791095,20.232779486334536,8.177743060415294,0.03475935828877,0.0,0.6491811920369391,365.7636796801283,13.52113312332488,0.0562176838316173,0.0249441288939219,0.1443298969072164,531.0,19.0,26.0,486.0,70.98930481283422,1451.7570483334375,0.7844511349109639,0.7841464976081625,1.036238593951566,1.1058465602400245,9.446771570915894,15.678937749908073,10.231222705826855,16.64310829291935,0.7844511349109639,1.036238593951566,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10000,0,0.0,1.0,0.3926755618551346,1.0,1.0,0.0,0.0,457.0,151.76978919358334,151.76978919358334,16.141733269205798,20.18178508535174,0.0168751745188842,0.1269146608315098,0.0,0.3926755618551346,204.80125771648537,33.499413410199494,0.0794638583557005,0.0952753454411401,0.3283582089552239,347.0,4.0,63.0,280.0,75.92997811816193,1694.325532318586,0.8239264135591328,0.8388190035475418,1.1004008061718196,1.2378349213395268,12.611033731155226,18.55961279652547,13.434960144714358,19.48699099302757,0.8239264135591328,1.1004008061718196,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10001,1,0.0,1.0,0.2761959024863796,1.0,1.0,0.0,0.0,322.0,107.7881948678064,107.7881948678064,15.53186758960842,19.95224691737489,7.164103886952611,0.0,0.0,0.2761959024863796,138.67972875707636,22.736951501387026,4.193137814300039,0.0005011566370807,0.0058823529411764,168.0,16.0,0.0,152.0,52.17391304347826,1211.4243480695266,0.7831975121267273,0.8058220046223141,0.99870125122834,1.140103727084352,5.717405562604682,8.228312951541739,6.500603074731409,9.058774038567208,0.7831975121267273,0.99870125122834,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10002,2,0.0,1.0,0.556139226986885,0.0,0.0,0.0,1.0,760.0,214.01324621182096,214.01324621182096,14.797333119081877,17.568472689849827,4.285003502549775,0.0618421052631578,0.0,0.556139226986885,311.5842980562438,17.328199845201297,0.0816768454446289,0.0394926391579988,0.0910746812386156,368.0,51.0,42.0,275.0,48.42105263157895,1181.0607989417124,0.8437925958691936,0.8364619934582151,1.1379560972272884,1.223204167035874,16.498023275141207,28.34714500786504,17.3418158710104,29.35899430449353,0.8437925958691936,1.1379560972272884,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10003,3,0.0,1.0,0.3771727194996584,1.0,1.0,0.0,0.0,363.0,103.0373160181092,103.0373160181092,17.195794576843294,20.0897047194316,8.878704256455523,0.0,0.0,0.3771727194996584,173.1182002592844,29.612676399570468,2.501472490559452,0.0017237743716593,0.006578947368421,214.0,13.0,1.0,200.0,58.95316804407713,1236.1496346397182,0.846385490389787,0.8680210012244061,1.076254299550783,1.2415043651708395,6.406231994112728,9.702725801616904,7.252617484502514,10.586858895840123,0.846385490389787,1.076254299550783,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10004,4,0.0,0.0,0.3348686285358506,0.0,0.0,0.0,0.0,1500.0,66.77138093464676,66.77138093464676,4.687895867147681,1.0023324228752648,0.0844053714498943,0.5,0.0,334868.6285358507,188.11045977712632,113.04162036589923,0.2657781343856153,0.0191520984978086,0.1479128856624319,473.0,272.0,37.0,164.0,31.53333333333333,2514.480059005817,0.911645964088772,0.8995640091598034,1.1965651516220532,1.352547018759651,11.965721096921092,16.091823243914405,12.877367061009863,17.12979989897576,0.911645964088772,1.1965651516220532,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10005,5,0.0,1.0,0.4078479571643094,1.0,1.0,0.0,0.0,526.0,141.19848397883885,141.19848397883885,13.512732123031928,17.303600703169938,2.585155873214209,0.0646387832699619,0.0,0.4078479571643094,197.1791089539863,35.033732778940646,0.0261026676648893,0.0384024588461007,0.128125,274.0,31.0,27.0,216.0,52.09125475285171,1389.599544564027,0.8546395190296953,0.8616029954282567,1.1330817433190532,1.2810682455892677,10.703082357121838,18.56515049439622,11.557721876151534,19.603328004450304,0.8546395190296953,1.1330817433190532,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10006,6,0.0,1.0,0.4962675977830668,1.0,1.0,0.0,0.0,664.0,179.5116098173876,179.5116098173876,16.77089605603261,19.98797656570343,9.260802363892257,0.0,0.0,0.4962675977830668,308.9260336112062,21.600025583708486,3.2546464309583296,0.0012280472649313,0.0122324159021406,351.0,24.0,1.0,326.0,52.86144578313253,1136.1943048210217,0.8122391010771705,0.8163039965438657,1.035539893928217,1.1193033737072255,7.238573839162836,10.853739687445342,8.050812940240005,11.810750540462331,0.8122391010771705,1.035539893928217,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10007,7,0.0,1.0,0.1568918725112262,1.0,1.0,0.0,0.0,294.0,76.67894544049851,76.67894544049851,15.486029387285637,17.77457032906316,7.3555622634386095,0.0,1.0,0.1568918725112262,126.2886005786632,47.78287559152705,3.6518431871107815,0.0009171134781559,0.0035714285714285,127.0,22.0,0.0,105.0,43.197278911564624,1005.6331245898452,0.8328833362265002,0.8346264949068427,1.097007443604525,1.1558061007235665,11.33810389461471,15.297583048959494,12.17098723084121,16.26290035128477,0.8328833362265002,1.097007443604525,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10008,8,0.0,1.0,0.440574928262628,1.0,1.0,0.0,0.0,589.0,124.95463947331952,124.95463947331952,13.363326574264548,13.924573587399378,4.770804474226108,0.0,0.0,0.440574928262628,218.2477269303042,21.02839916085776,1.8193370751194875,0.0038277232348171,0.0130718954248366,215.0,53.0,4.0,158.0,36.50254668930391,985.1190801572868,0.8233752986287749,0.8436299976892769,1.0871542035602035,1.165571077144705,7.438980874271253,11.02368559804745,8.262356172900027,12.023193007917143,0.8233752986287749,1.0871542035602035,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
rss_ttc_filter,external_classical_filter,baseline,ppo,0,rss_ttc,0.25,10000,10009,9,0.0,1.0,0.6114775260675582,1.0,1.0,0.0,0.0,497.0,129.16464776780757,129.16464776780757,20.050758362268905,20.423712863554357,19.929234245787978,0.0,0.0,0.6114775260675582,276.47064519271817,23.72673727042576,0.4857276657013029,0.0034259543952365,0.0285714285714285,419.0,0.0,1.0,418.0,84.30583501006036,1515.531602669533,0.7952715472718307,0.8155830000760034,1.000316595309414,1.1230963701382284,6.007418143155402,8.053346208180301,6.802689690427233,8.932659387937747,0.7952715472718307,1.000316595309414,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/ijmlc_p2_external_20260701_1733_rss_ttc_s0_episodes.csv
