label,role,variant,algo,train_seed,action_filter,sensitivity_axis,sensitivity_value,override_ttc_threshold,override_target_speed_kmh,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path,source_file
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20006,6,1.0,0.0,0.9922787005052068,0.0,0.0,0.0,0.0,1200.0,587.3187868681886,587.3187868681886,17.219849359498465,18.292861937869333,12.952351698945792,0.0008333333333333,0.0,992278.7005052068,573.5037300808586,21.58008758814928,9.057824736881756,0.002798625886283,0.0,904.0,47.0,0.0,857.0,75.33333333333333,1576.2757111842054,1.32557924263286,0.9232844968209974,4.2003919974376895,5.285273082990895,8.38630446155245,15.883163902617524,9.711883704185311,18.052335547690745,1.32557924263286,4.2003919974376895,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20007,7,0.0,1.0,0.5175313885328325,0.0,0.0,0.0,1.0,531.0,191.76156518294368,191.76156518294368,15.762883256651692,18.252941778851817,5.432721965129994,0.0546139359698681,0.0,0.5175313885328325,231.92963539604705,6.170438294693226,0.0789337575325833,0.0541051155628344,0.6346153846153846,385.0,5.0,38.0,342.0,72.50470809792844,1659.9862253159988,1.025574881619188,0.9082309989025816,1.4161794970277697,4.4538553003804005,6.4203490152022855,11.414874497859271,7.445923896821474,13.791669502097648,1.025574881619188,1.4161794970277697,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20008,8,0.0,1.0,0.6958035619579293,1.0,1.0,0.0,0.0,996.0,426.2994969880337,426.2994969880337,16.75616340980627,18.31965487985763,8.731867246684336,0.0120481927710843,0.0,0.6958035619579293,463.1064540878391,28.35581780393885,0.2297100889806991,0.0119706318197498,0.0206611570247933,760.0,30.0,8.0,722.0,76.30522088353415,1641.0913587825924,1.1052725572830036,0.9128064921242184,2.0147405011812225,5.174018005345712,13.22073588050396,29.068610740068834,14.326008437786964,30.365213999175467,1.1052725572830036,2.0147405011812225,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20009,9,0.0,1.0,0.7632669110399418,1.0,1.0,0.0,0.0,700.0,292.9890831305032,292.9890831305032,15.901155457645595,18.278780215514,4.671490071830239,0.0714285714285714,0.0,0.7632669110399418,308.74708893403465,13.976472658536846,1.1816028544642403,0.0586003228716415,0.4736842105263157,542.0,7.0,57.0,478.0,77.42857142857143,1755.4821387022082,1.3169148451873167,0.9006675027194433,4.454240595805454,6.103831621148852,10.324830274164144,21.97390320725389,11.64174511935146,23.344442892266656,1.3169148451873167,4.454240595805454,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20010,10,1.0,0.0,0.989792487306239,0.0,0.0,0.0,0.0,901.0,470.96066667083016,470.96066667083016,17.841354585771672,18.408283076722206,17.92475275103014,0.0122086570477247,0.0,989792.4873062392,446.07334033095776,45.00473577125273,0.8876695181942375,0.0135029819890684,0.0828402366863905,766.0,0.0,14.0,752.0,85.01664816870145,1717.2064114651578,1.3578516980701618,0.8614210091764107,4.946091008605436,6.608119991142303,5.827877852514274,12.95623400073964,7.185729550584436,14.493629991193302,1.3578516980701618,4.946091008605436,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20011,11,1.0,0.0,0.9910794551202337,0.0,0.0,0.0,0.0,1201.0,552.2373669390226,552.2373669390226,16.51746135160876,18.32607524056777,10.372976979367223,0.0691090757701915,0.0,991079.4551202336,550.4816032993626,13.858627125013257,0.098839911313187,0.061850303327586,0.3201438848920863,980.0,13.0,89.0,878.0,81.59866777685262,1780.2593113489695,1.1776202309548662,0.9001110011013225,3.4590790019137785,5.128854987560771,14.899783643008329,30.10257800633553,16.077403873963192,32.02060800686013,1.1776202309548662,3.4590790019137785,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20012,12,1.0,0.0,0.9910051802702536,0.0,0.0,0.0,0.0,1056.0,529.2954929505056,529.2954929505056,17.720369731806745,18.368278882151696,16.648574029501095,0.0075757575757575,0.0,991005.1802702536,519.2364370581671,29.4438280379653,3.325020515999817,0.0067954539891317,0.0348837209302325,847.0,16.0,10.0,821.0,80.20833333333334,1631.241452928149,1.3805250746648223,0.8826874982332811,4.8669617499399465,5.992430449987298,8.1553524959776,17.205381493113237,9.53587757064242,19.388931250432503,1.3805250746648223,4.8669617499399465,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20013,13,1.0,0.0,0.9945029840108078,0.0,0.0,0.0,0.0,1377.0,664.4650938045347,664.4650938045347,17.524446140067337,18.32888087546152,15.612936617184312,0.0094408133623819,0.0,994502.9840108078,669.785609594044,64.43172681363468,4.7252808841988605,0.0076247772322482,0.0057471264367816,1083.0,33.0,12.0,1038.0,78.64923747276688,1616.9353065922162,1.4651620790530429,0.932843002374284,4.898746209801175,6.618839763104916,15.293765822824104,29.68754300381989,16.758927901877147,32.23048499785364,1.4651620790530429,4.898746209801175,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20014,14,1.0,0.0,0.9909824471319236,0.0,0.0,0.0,0.0,1240.0,491.4067725793134,491.4067725793134,15.628267174980174,18.111822643329468,8.134493440281814,0.0008064516129032,0.0,990982.4471319236,537.774165741555,34.10411611117638,6.631777054396824,0.0087824823509428,0.0,790.0,99.0,2.0,689.0,63.70967741935484,1469.0181312645288,1.3890693072983509,0.9394259977852926,4.740178945212392,5.817697415332073,9.798997699908796,19.77761930320412,11.188067007207149,21.473538684222145,1.3890693072983509,4.740178945212392,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20015,15,1.0,0.0,0.9928549224996648,0.0,0.0,0.0,0.0,1248.0,581.3228042541313,581.3228042541313,16.995382592591927,18.33488822855542,11.133168426872263,0.0048076923076923,0.0,992854.9224996648,588.5346139528349,30.78982227367796,1.994457186968598,0.0077951676480544,0.0368852459016393,960.0,30.0,10.0,920.0,76.92307692307693,1631.1699893949385,1.6315744969804842,0.9302844991907476,5.039989345095818,6.012961449596332,9.463141051139992,18.4850660029042,11.094715548120476,20.498116407543417,1.6315744969804842,5.039989345095818,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20016,16,0.0,0.0,0.7858266282910076,0.0,0.0,0.0,0.0,1500.0,549.8473034785435,549.8473034785435,13.577364933753303,16.98245355435766,5.319150627028165,0.0013333333333333,0.0,785826.6282910076,564.5192243064567,41.321738507078486,6.275895901683305,0.0133033122539323,0.0,792.0,145.0,1.0,646.0,52.8,1402.9637360410818,1.2725941275809116,0.9263965039281176,4.379884053196292,5.312098741705995,14.79975202853287,28.496867706417103,16.07234615611378,29.696749411232304,1.2725941275809116,4.379884053196292,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20017,17,1.0,0.0,0.993446887533301,0.0,0.0,0.0,0.0,1411.0,591.2267316069385,591.2267316069385,15.701267713588429,18.125264242255927,8.38303883665298,0.0092133238837703,0.0,993446.887533301,614.5358408634579,32.86214654439078,2.4866081848243327,0.013935835537472,0.0167014613778705,899.0,89.0,15.0,795.0,63.71367824238129,1462.892707342917,1.1225631290379765,0.92110299738124,2.153518500563223,5.119837404345164,9.946306355298471,20.167773007415235,11.06886948433645,21.836038504261523,1.1225631290379765,2.153518500563223,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20018,18,0.0,0.0,0.8223075460053979,0.0,0.0,0.0,0.0,1500.0,552.5318167192057,552.5318167192057,15.549229558477634,18.109926381616667,8.266851079563443,0.0073333333333333,0.0,822307.5460053979,646.8643321504845,29.014282418168563,4.8907793473609615,0.0093778693237213,0.0018761726078799,945.0,100.0,7.0,838.0,63.0,1460.8936573429096,1.4042677186371293,0.9181835048366338,4.899901842873078,5.967274801369058,22.62916946747767,44.816833054210285,24.0334371861148,46.82818069486529,1.4042677186371293,4.899901842873078,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,1,none,target_speed_kmh,18,,18.0,0.15,20000,20019,19,1.0,0.0,0.9903281869334832,0.0,0.0,0.0,0.0,1117.0,559.4591654938549,559.4591654938549,17.9682117267113,18.394191604129496,17.915887340942266,0.0062667860340196,0.0,990328.1869334832,557.0554844986542,35.049763446400696,4.971603014692065,0.0038615272315465,0.005813953488372,944.0,8.0,5.0,931.0,84.51208594449419,1694.624729975674,1.3793364853303025,0.9114040003623812,4.911412601359189,5.393335045082492,12.286757728356523,27.146105593419637,13.666094213686826,29.308050201507285,1.3793364853303025,4.911412601359189,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed1_1m/runs/shield_only_ppo_s1/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s1_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10000,0,1.0,0.0,0.9906327196393916,0.0,0.0,0.0,0.0,1224.0,512.5358070722918,512.5358070722918,15.453030448331788,18.09958435919936,8.424637896336815,0.0049019607843137,0.0,990632.7196393918,524.5311549676343,34.94093613277749,0.0336012390704681,0.0133278437649773,0.021551724137931,759.0,76.0,12.0,671.0,62.00980392156863,1447.006517747899,1.4984446395329525,0.893565003934782,4.869101754593428,6.08811603859067,14.93072792632744,29.345522794756103,16.42917256586039,31.655144796968663,1.4984446395329525,4.869101754593428,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10001,1,1.0,0.0,0.9912862265756716,0.0,0.0,0.0,0.0,1025.0,516.1503723930946,516.1503723930946,17.93800470259537,18.404152067548868,17.893747338788934,0.0048780487804878,0.0,991286.2265756716,510.25140431427513,69.01452978620193,4.68805907781964,0.003053959619808,0.01,848.0,12.0,3.0,833.0,82.73170731707317,1661.925852295544,1.1221015556692713,0.8779219933785498,3.601993402116931,5.096651875646785,7.7134364342498705,14.35745619237423,8.835537989919143,15.768346187542193,1.1221015556692713,3.601993402116931,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10002,2,1.0,0.0,0.9914077681394312,0.0,0.0,0.0,0.0,1370.0,496.0429875662445,496.0429875662445,14.577895087087622,17.99310056396616,5.554310520003664,0.0270072992700729,0.0,991407.7681394313,553.7716446845048,41.87413166616121,0.0255552839829461,0.0332569263311186,0.0634146341463414,808.0,103.0,42.0,663.0,58.97810218978103,1459.0851802466957,1.2137642889398312,0.8698645033291541,4.648703795101024,5.205266239790942,16.530770425424304,35.07826930581359,17.744534714364136,36.60097055471851,1.2137642889398312,4.648703795101024,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10003,3,1.0,0.0,0.9896002010199424,0.0,0.0,0.0,0.0,1037.0,481.875619099973,481.875619099973,16.176366662922963,18.185969294124213,9.274556227673129,0.0,0.0,989600.2010199424,465.20576531178665,28.12106147245409,6.712356891337107,0.0063192572338433,0.0,671.0,62.0,1.0,608.0,64.70588235294117,1442.3724941377018,1.3794894706560683,0.8671429968671873,4.933234793134034,6.07242895639503,8.20146265199786,16.849312605336305,9.58095212265393,19.274924197816283,1.3794894706560683,4.933234793134034,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10004,4,0.0,0.0,0.9570852314832716,0.0,0.0,0.0,0.0,1500.0,513.051465042569,513.051465042569,13.118179678582225,14.150956800007826,4.657110255475184,0.0066666666666666,0.0,957085.2314832716,545.2425479834664,40.82395331595909,1.8609679699308,0.0171686022926757,0.0067720090293453,712.0,141.0,17.0,554.0,47.46666666666667,1305.8408640948364,1.2135191172516595,0.8713714996702038,4.597167450265259,5.419236917659871,15.007072327280184,30.280495841725497,16.220591444531845,33.07150259206537,1.2135191172516595,4.597167450265259,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10005,5,1.0,0.0,0.9899291882152574,0.0,0.0,0.0,0.0,1145.0,497.581490208331,497.581490208331,15.40142926932533,18.277574024330548,4.12419314887788,0.0436681222707423,0.0,989929.1882152576,489.1339480124355,80.57457260787143,0.982505481956632,0.024993252765789,0.0539419087136929,833.0,42.0,37.0,754.0,72.75109170305677,1703.0099901772146,1.1435080531249473,0.8740000048419461,3.801119202398693,5.321755842887792,10.04620320786413,19.973923798534084,11.189711260989077,21.52796339069027,1.1435080531249473,3.801119202398693,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10006,6,1.0,0.0,0.9927333549322428,0.0,0.0,0.0,0.0,1285.0,635.1858299779287,635.1858299779287,17.50697118081243,18.39615199653525,13.33893862998537,0.0,0.0,992733.354932243,624.3071075395208,59.858333190090136,5.999028680930578,0.0025949190014857,0.0,1025.0,26.0,1.0,998.0,79.76653696498055,1641.820167705065,1.1460585966873875,0.8638300059828907,3.909040399594229,5.103863483527676,9.473656889609268,23.223564005456865,10.619715486296656,25.397393989260305,1.1460585966873875,3.909040399594229,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10007,7,0.0,0.0,0.5084535283649391,0.0,0.0,0.0,0.0,1500.0,412.9355518694523,412.9355518694523,10.135265131827316,10.231927481848082,1.1412125661168362,0.09,0.0,508453.5283649391,420.4498620174746,75.00066808632674,1.859874570011646,0.0356974719467773,0.0123552123552123,561.0,255.0,28.0,278.0,37.4,1334.2851328529723,1.195738268715407,0.8856800050125457,4.347683598462024,5.651017714699263,22.732523589909157,47.61739470559405,23.928261858624563,49.25818951014662,1.195738268715407,4.347683598462024,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
shield_only,execution_intervention,shield_only,ppo,2,none,target_speed_kmh,18,,18.0,0.15,10000,10008,8,1.0,0.0,0.9903606993602152,0.0,0.0,0.0,0.0,1080.0,518.9490381855948,518.9490381855948,16.618568066330557,18.365749794963147,8.735352136741932,0.0648148148148148,0.0,990360.6993602152,498.0397087872641,54.2355842949423,0.0887384725458841,0.0484472618368258,0.1961538461538461,904.0,8.0,74.0,822.0,83.7037037037037,1815.1163131173955,1.3773889223591174,0.8796454931143671,4.919626257469645,5.48084813912284,8.532037044170904,17.31767685050727,9.90942596653002,19.77865468579693,1.3773889223591174,4.919626257469645,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_shield_only_nenv16_seed2_1m/runs/shield_only_ppo_s2/model/final_model.zip,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/results/ijmlc_control/raw_csv/p5_sensitivity_20260701_1825_target_speed_kmh_18_shield_only_s2_episodes.csv
