#{"t_start": 1779897622.2829595, "env_id": "None"}
r,l,t,is_success,episode_cost,episode_base_reward,episode_collision,episode_out_of_road,episode_mean_speed,episode_steering_variation,episode_ttc_risk,curriculum_stage
7.812701,97,201.014603,0.0,1.0,15.682837953204046,0.0,1.0,10.746687205801061,0.7859248270079032,0.0,2.0
12.065824,98,201.467511,0.0,1.0,20.359062222920482,0.0,1.0,11.644448742696706,0.8135584275029144,0.0,2.0
-0.79914,59,201.709133,0.0,1.0,3.1865683286827533,0.0,1.0,10.702135101298044,0.65752882674589,0.0,2.0
0.621073,58,201.99925,0.0,1.0,5.763140705234077,0.0,1.0,11.335681883041884,0.7190594011596565,0.0,2.0
8.202944,88,202.2903,0.0,1.0,15.262798511181359,0.0,1.0,10.229582043941488,0.7732025286690756,0.0,2.0
4.884045,72,202.586093,0.0,1.0,11.658519959409844,0.0,1.0,15.08390698400901,0.6270908158686426,0.0,2.0
2.778669,86,203.22739,0.0,1.0,9.95668111738159,0.0,1.0,8.351322392946955,0.8319022036915602,0.0,2.0
58.129651,179,204.287181,0.0,1.0,72.0402218243029,0.0,1.0,16.518843436270743,0.7075116089935409,0.0,2.0
54.777302,210,204.882922,0.0,1.0,71.74275241294927,0.0,1.0,15.756264123562953,0.8547132763834226,0.0,2.0
93.649254,194,205.603862,0.0,1.0,113.5381433596664,0.0,1.0,21.115302085210274,0.6790092388148775,0.009164543041415113,2.0
46.772077,145,206.394932,0.0,1.0,57.576303382045396,0.0,1.0,15.683135015258697,0.7375338394066383,0.014926889487925884,2.0
4.039293,55,206.687343,0.0,1.0,8.737162667717199,0.0,1.0,13.88410309573841,0.6400072956627065,0.0,2.0
-1.490246,46,206.890059,0.0,1.0,2.338952246077901,0.0,1.0,10.058866413449007,0.6463495939970016,0.0,2.0
7.26561,95,207.255347,0.0,1.0,15.863454137525473,0.0,1.0,9.427172543241072,0.7182279315434004,0.0,2.0
74.652562,234,208.107735,0.0,1.0,91.51752640509781,0.0,1.0,17.220602676321644,0.7176980207491125,0.0,2.0
170.796122,405,209.769325,0.0,1.0,199.04137828472548,0.0,1.0,20.871927579069215,0.6723258369498782,0.006546112843926452,2.0
4.12568,63,210.000671,0.0,1.0,9.75589353469997,0.0,1.0,11.710279016990501,0.785018817772941,0.0,2.0
159.968435,330,211.432794,0.0,1.0,181.53216359130565,0.0,1.0,21.317787677742835,0.7069433530679706,0.0,2.0
250.408562,548,214.632198,0.0,1.0,277.02556324174316,1.0,0.0,18.25740985906212,0.7638595737109002,0.0,2.0
321.755562,771,217.199289,0.0,1.0,371.80224177500486,0.0,1.0,17.59337465695062,0.75821158486079,0.024184399685131246,2.0
214.705765,492,219.227829,0.0,1.0,240.28099642029946,0.0,1.0,18.020196445078405,0.7591401486225972,0.0,2.0
192.983127,451,221.021827,0.0,1.0,217.03186861039106,0.0,1.0,19.505385470308024,0.7150752249353477,0.0044001788656023565,2.0
84.342498,255,221.762008,0.0,1.0,100.27063679775918,0.0,1.0,16.087048098682626,0.7857861160647636,0.0,2.0
