variant,algo,seed,density,episode,reward,shaped_reward,success,collision,out_of_road,cost,mean_speed_kmh,steering_variation,ttc_risk
proposed,ppo,0,0.25,3,75.7662625252078,72.41354294142279,0.0,1.0,0.0,1.0,39.41009466116334,0.0386411805991211,0.25352274172651196
proposed,ppo,0,0.25,4,57.26466862677158,54.03077143830955,0.0,1.0,0.0,1.0,35.22040230534924,0.040711449255468324,0.2684741281976065
proposed,ppo,0,0.25,5,84.33532514352602,80.35816725049987,0.0,1.0,0.0,1.0,39.01341480269362,0.09170150652346087,0.275093220113428
proposed,ppo,0,0.25,6,67.0245405433789,65.80030563903206,0.0,1.0,0.0,1.0,36.16058541878016,0.04674043525239899,0.07388078510011382
proposed,ppo,0,0.25,7,211.44239969124556,203.51202285848242,0.0,0.0,1.0,1.0,49.08425193772368,0.08860024258174234,0.2725299577207204
proposed,ppo,0,0.25,8,43.978573303171174,41.20140836382135,0.0,1.0,0.0,1.0,30.396201372671758,0.05049316540103534,0.2684603480666299
proposed,ppo,0,0.25,9,51.65579211771129,48.20653333359954,0.0,1.0,0.0,1.0,36.69175274481773,0.06033032386285531,0.24288143196083845
proposed,ppo,0,0.25,10,46.83887622478371,43.73662718360218,0.0,1.0,0.0,1.0,30.787062833554216,0.05951799675211555,0.2719933703633973
proposed,ppo,0,0.25,11,82.6188334611113,77.98803716711147,0.0,1.0,0.0,1.0,39.61949771053693,0.051622229902356674,0.3559657402237322
proposed,ppo,0,0.25,12,64.25126837019322,62.537163878572485,0.0,1.0,0.0,1.0,34.86943358721017,0.03573722794600245,0.11974987327716802
proposed,ppo,0,0.25,13,69.93186656552962,69.29630697447242,0.0,0.0,1.0,1.0,36.05677172721151,0.017544785047489728,0.0
proposed,ppo,0,0.25,14,59.400630430988215,59.02722199626985,0.0,0.0,1.0,1.0,34.98908850432276,0.04669175466851277,0.0
proposed,ppo,0,0.25,15,77.72313334988947,74.27321820120838,0.0,0.0,1.0,1.0,39.80929039206046,0.03916368038703998,0.25789295488510416
proposed,ppo,0,0.25,16,148.2319805514647,147.4395705525411,0.0,0.0,1.0,1.0,48.41060960687779,0.065806961457791,0.0
proposed,ppo,0,0.25,17,100.09381953869668,97.33957763137315,0.0,1.0,0.0,1.0,41.92316520905967,0.03643696907164759,0.17139575696528286
proposed,ppo,0,0.25,18,68.88153088188058,66.27073672442752,0.0,1.0,0.0,1.0,38.02870691123889,0.017905243431284492,0.21763006477316935
proposed,ppo,0,0.25,19,66.64745834962223,64.66312411895218,0.0,1.0,0.0,1.0,35.04863800365082,0.0667340250283939,0.13026893480849314
